sampleArticleId,sampleTitle,relationKind,rank,neighborArticleId,neighborTitle,objectId,canonicalName,objectType,semanticSimilarity,titleSimilarity,bodySimilarity,sameCanonicalPlace,sameCultureEvent,directRelation
5192813,"[Music] 신곡 ‘딜리버리(Delivery)’ 발매한 소란, 도파민 제로 공연 연다",ENTITY,1,,,place_0021,오천그린광장,PLACE,0.3702087104320526,0.30020397901535034,0.3702087104320526,,,False
5192813,"[Music] 신곡 ‘딜리버리(Delivery)’ 발매한 소란, 도파민 제로 공연 연다",ENTITY,2,,,place_0014,모아시,PLACE,0.3463800251483917,0.2698695659637451,0.3463800251483917,,,False
5192813,"[Music] 신곡 ‘딜리버리(Delivery)’ 발매한 소란, 도파민 제로 공연 연다",ENTITY,3,,,place_0022,헌화로,PLACE,0.3369121849536896,0.30578145384788513,0.3369121849536896,,,False
5192813,"[Music] 신곡 ‘딜리버리(Delivery)’ 발매한 소란, 도파민 제로 공연 연다",ENTITY,4,,,place_0013,국제갤러리,PLACE,0.33410489559173584,0.2661060690879822,0.33410489559173584,,,False
5192813,"[Music] 신곡 ‘딜리버리(Delivery)’ 발매한 소란, 도파민 제로 공연 연다",ENTITY,5,,,place_0001,국립현대미술관,PLACE,0.3290420472621918,0.33762162923812866,0.3290420472621918,,,False
5195162,"[Travel News] 체험형 멀티 데스티네이션 허브, 마카오(Macao)",ARTICLE,1,5177376,[Travel NEws] 마카오에서 즐기는 시티 라이프,,,,0.7024056315422058,0.6695947647094727,0.7024056315422058,False,False,
5195162,"[Travel News] 체험형 멀티 데스티네이션 허브, 마카오(Macao)",ARTICLE,2,5174440,[Trend] 2026 여행 트렌드...오로지 ‘나’라는 주체에 집중하는 여행,,,,0.6934437155723572,0.39108148217201233,0.6934437155723572,False,False,
5195162,"[Travel News] 체험형 멀티 데스티네이션 허브, 마카오(Macao)",ARTICLE,3,5189785,[Interview] “2028년까지 방한 관광객 3000만 명 데려온다” 제일기획 출신 한국관광공사 박성혁 사장,,,,0.6595732569694519,0.32151249051094055,0.6595732569694519,False,False,
5195162,"[Travel News] 체험형 멀티 데스티네이션 허브, 마카오(Macao)",ARTICLE,4,5206800,[Cover Story] ‘팬덤 관광’ ‘팬캉스’...K-팝 월드 투어가 바꾼 여행 지형,,,,0.6480623483657837,0.392997145652771,0.6480623483657837,False,False,
5195162,"[Travel News] 체험형 멀티 데스티네이션 허브, 마카오(Macao)",ARTICLE,5,5190680,"[Trend] 가족이지만 취향은 달라…‘숙박’ 넘어 ‘경험’으로, “가정의 달, Z세대가 주도하는 체험형 가족 여행 뜬다”",,,,0.6293182969093323,0.43702128529548645,0.6293182969093323,False,False,
5195162,"[Travel News] 체험형 멀티 데스티네이션 허브, 마카오(Macao)",ENTITY,1,,,place_0007,완도수목원,PLACE,0.4938511252403259,0.34494149684906006,0.4938511252403259,,,False
5195162,"[Travel News] 체험형 멀티 데스티네이션 허브, 마카오(Macao)",ENTITY,2,,,place_0009,진해해양공원,PLACE,0.47428715229034424,0.4732562303543091,0.47428715229034424,,,False
5195162,"[Travel News] 체험형 멀티 데스티네이션 허브, 마카오(Macao)",ENTITY,3,,,place_0001,국립현대미술관,PLACE,0.42349347472190857,0.3104555010795593,0.42349347472190857,,,False
5195162,"[Travel News] 체험형 멀티 데스티네이션 허브, 마카오(Macao)",ENTITY,4,,,place_0025,빙하미술관,PLACE,0.4127906560897827,0.36772680282592773,0.4127906560897827,,,False
5195162,"[Travel News] 체험형 멀티 데스티네이션 허브, 마카오(Macao)",ENTITY,5,,,place_0014,모아시,PLACE,0.3996279835700989,0.4004266560077667,0.3996279835700989,,,False
5197683,[Cover Story] “도심 속 가장 빠른 지겨움 탈출법” 2026 얼리 서머 뮤직 페스티벌,ARTICLE,1,5197669,"[박기자 어디가] 잔디밭과 산업 유산 사이로 흘러넘친 음악...20주년 맞은 ‘뷰민라’, 문화비축기지서 성료",,,,0.7027586698532104,0.3436245024204254,0.7027586698532104,False,False,
5197683,[Cover Story] “도심 속 가장 빠른 지겨움 탈출법” 2026 얼리 서머 뮤직 페스티벌,ARTICLE,2,5197497,[박기자 어디가] 재즈 레전더리와 현재 가장 핫한 아티스트가 공존했던 2026 서울재즈페스티벌,,,,0.6356934309005737,0.4675196409225464,0.6356934309005737,False,False,
5197683,[Cover Story] “도심 속 가장 빠른 지겨움 탈출법” 2026 얼리 서머 뮤직 페스티벌,ARTICLE,3,5168612,"[박기자 어디가] Nature Destination, 만다이 레인포레스트 리조트",,,,0.6254256963729858,0.35832154750823975,0.6254256963729858,False,False,
5197683,[Cover Story] “도심 속 가장 빠른 지겨움 탈출법” 2026 얼리 서머 뮤직 페스티벌,ARTICLE,4,5183193,[뉴스추적] 광화문에서 다시 'K-POP 왕의 귀환',,,,0.622840166091919,0.35387784242630005,0.622840166091919,False,False,
5197683,[Cover Story] “도심 속 가장 빠른 지겨움 탈출법” 2026 얼리 서머 뮤직 페스티벌,ARTICLE,5,5169921,[Cover Story] 젠지가 시간을 보내는 방법...극장 대신 야구장·팝업스토어 가는 Z세대,,,,0.6042656898498535,0.4722655415534973,0.6042656898498535,False,False,
5197683,[Cover Story] “도심 속 가장 빠른 지겨움 탈출법” 2026 얼리 서머 뮤직 페스티벌,ENTITY,1,,,place_0007,완도수목원,PLACE,0.4749522805213928,0.35096704959869385,0.4749522805213928,,,False
5197683,[Cover Story] “도심 속 가장 빠른 지겨움 탈출법” 2026 얼리 서머 뮤직 페스티벌,ENTITY,2,,,place_0009,진해해양공원,PLACE,0.4617922902107239,0.4054795801639557,0.4617922902107239,,,False
5197683,[Cover Story] “도심 속 가장 빠른 지겨움 탈출법” 2026 얼리 서머 뮤직 페스티벌,ENTITY,3,,,place_0001,국립현대미술관,PLACE,0.43832772970199585,0.367305725812912,0.43832772970199585,,,False
5197683,[Cover Story] “도심 속 가장 빠른 지겨움 탈출법” 2026 얼리 서머 뮤직 페스티벌,ENTITY,4,,,event_0031,임실N장미축제,EVENT,0.4111890494823456,0.3612614870071411,0.4111890494823456,,,False
5197683,[Cover Story] “도심 속 가장 빠른 지겨움 탈출법” 2026 얼리 서머 뮤직 페스티벌,ENTITY,5,,,place_0020,행주산성 역사공원,PLACE,0.4044303297996521,0.31876489520072937,0.4044303297996521,,,False
5199886,[Cine Interview] 농약 같은 중독성 ‘최성곤’…영화 ‘와일드 씽’으로 돌아온 오정세의 맑눈광 매력,ARTICLE,1,5199422,[Movie] 영화 ‘와일드 씽’…‘극한직업’ 이후 무리 없이 웃은 영화,,,,0.7673357725143433,0.597994327545166,0.7673357725143433,False,False,
5199886,[Cine Interview] 농약 같은 중독성 ‘최성곤’…영화 ‘와일드 씽’으로 돌아온 오정세의 맑눈광 매력,ARTICLE,2,5180557,[Movie] 스케일과 서사 ‘감다살’ 애니...영화 ‘너자2’,,,,0.5601033568382263,0.3760465979576111,0.5601033568382263,False,False,
5199886,[Cine Interview] 농약 같은 중독성 ‘최성곤’…영화 ‘와일드 씽’으로 돌아온 오정세의 맑눈광 매력,ARTICLE,3,5197669,"[박기자 어디가] 잔디밭과 산업 유산 사이로 흘러넘친 음악...20주년 맞은 ‘뷰민라’, 문화비축기지서 성료",,,,0.5510679483413696,0.33125054836273193,0.5510679483413696,False,False,
5199886,[Cine Interview] 농약 같은 중독성 ‘최성곤’…영화 ‘와일드 씽’으로 돌아온 오정세의 맑눈광 매력,ARTICLE,4,5173483,[Movie] 레이첼 맥아담스의 직장 스플래터물...영화 ‘직장상사 길들이기’,,,,0.5504075288772583,0.3566884994506836,0.5504075288772583,False,False,
5199886,[Cine Interview] 농약 같은 중독성 ‘최성곤’…영화 ‘와일드 씽’으로 돌아온 오정세의 맑눈광 매력,ARTICLE,5,5197683,[Cover Story] “도심 속 가장 빠른 지겨움 탈출법” 2026 얼리 서머 뮤직 페스티벌,,,,0.549293577671051,0.39516884088516235,0.549293577671051,False,False,
5199886,[Cine Interview] 농약 같은 중독성 ‘최성곤’…영화 ‘와일드 씽’으로 돌아온 오정세의 맑눈광 매력,ENTITY,1,,,place_0021,오천그린광장,PLACE,0.3882926106452942,0.35685601830482483,0.3882926106452942,,,False
5199886,[Cine Interview] 농약 같은 중독성 ‘최성곤’…영화 ‘와일드 씽’으로 돌아온 오정세의 맑눈광 매력,ENTITY,2,,,event_0027,공룡세계엑스포,EVENT,0.3557147979736328,0.31285566091537476,0.3557147979736328,,,False
5199886,[Cine Interview] 농약 같은 중독성 ‘최성곤’…영화 ‘와일드 씽’으로 돌아온 오정세의 맑눈광 매력,ENTITY,3,,,event_0030,울산옹기축제,EVENT,0.3352928161621094,0.28582197427749634,0.3352928161621094,,,False
5199886,[Cine Interview] 농약 같은 중독성 ‘최성곤’…영화 ‘와일드 씽’으로 돌아온 오정세의 맑눈광 매력,ENTITY,4,,,event_0026,양구 곰취축제,EVENT,0.3256707787513733,0.3037528395652771,0.3256707787513733,,,False
5199886,[Cine Interview] 농약 같은 중독성 ‘최성곤’…영화 ‘와일드 씽’으로 돌아온 오정세의 맑눈광 매력,ENTITY,5,,,place_0007,완도수목원,PLACE,0.3247266411781311,0.31423965096473694,0.3247266411781311,,,False
5201675,[Style] 지금 시작하는 보디케어,ARTICLE,1,5170668,[Style] More Shampooing…“뿌리 탄탄 볼륨 업!”,,,,0.6558629274368286,0.5414595603942871,0.6558629274368286,False,False,
5201675,[Style] 지금 시작하는 보디케어,ARTICLE,2,5181055,[Style] 세럼에 대한 우리의 기대 Looking for Perfect Serum,,,,0.6285149455070496,0.5562724471092224,0.6285149455070496,False,False,
5201675,[Style] 지금 시작하는 보디케어,ARTICLE,3,5192616,[Style] Shower & Bath Item…미세먼지 개운하게 싹싹,,,,0.6266838908195496,0.5232722759246826,0.6266838908195496,False,False,
5201675,[Style] 지금 시작하는 보디케어,ARTICLE,4,5188717,[Style] 탄탄 촉촉한 ‘화잘먹’ 아이템…환절기 베이스 끝판왕들,,,,0.6226207613945007,0.5232270359992981,0.6226207613945007,False,False,
5201675,[Style] 지금 시작하는 보디케어,ARTICLE,5,5179816,[Style] 겨울에서 봄으로 환절기 클렌징...Gentle & Softly Cleansing,,,,0.617618978023529,0.5650367140769958,0.617618978023529,False,False,
5201675,[Style] 지금 시작하는 보디케어,ENTITY,1,,,place_0009,진해해양공원,PLACE,0.40741461515426636,0.38331156969070435,0.40741461515426636,,,False
5201675,[Style] 지금 시작하는 보디케어,ENTITY,2,,,place_0016,주문진항,PLACE,0.39885562658309937,0.4205068349838257,0.39885562658309937,,,False
5201675,[Style] 지금 시작하는 보디케어,ENTITY,3,,,place_0021,오천그린광장,PLACE,0.39228931069374084,0.3323271870613098,0.39228931069374084,,,False
5201675,[Style] 지금 시작하는 보디케어,ENTITY,4,,,place_0014,모아시,PLACE,0.39013341069221497,0.4289003312587738,0.39013341069221497,,,False
5201675,[Style] 지금 시작하는 보디케어,ENTITY,5,,,place_0010,평화누리공원,PLACE,0.38899919390678406,0.3593171536922455,0.38899919390678406,,,False
5203971,"[Movie] 영화 ‘신사: 악귀의 속삭임’…높아진 K-오컬트, 아쉬운 호러 장르",ARTICLE,1,5167628,[Movie] 평범을 비범으로 만든 흑백 미장센...영화 ‘굿 포 낫씽’,,,,0.5713505744934082,0.4485929608345032,0.5713505744934082,False,False,
5203971,"[Movie] 영화 ‘신사: 악귀의 속삭임’…높아진 K-오컬트, 아쉬운 호러 장르",ARTICLE,2,5170849,[Movie] 초능력자지만 사랑은 하고 싶어...영화 ‘나만의 비밀’,,,,0.5645180940628052,0.4470256268978119,0.5645180940628052,False,False,
5203971,"[Movie] 영화 ‘신사: 악귀의 속삭임’…높아진 K-오컬트, 아쉬운 호러 장르",ARTICLE,3,5206409,[Movie] 영화 ‘호프’…호포항에 착륙한 크리처,,,,0.5632246136665344,0.4677659869194031,0.5632246136665344,False,False,
5203971,"[Movie] 영화 ‘신사: 악귀의 속삭임’…높아진 K-오컬트, 아쉬운 호러 장르",ARTICLE,4,5173483,[Movie] 레이첼 맥아담스의 직장 스플래터물...영화 ‘직장상사 길들이기’,,,,0.5542361736297607,0.48614993691444397,0.5542361736297607,False,False,
5203971,"[Movie] 영화 ‘신사: 악귀의 속삭임’…높아진 K-오컬트, 아쉬운 호러 장르",ARTICLE,5,5172540,[Movie] 꿈 같은 여행 특별해진 나날…영화 ‘여행과 나날’,,,,0.5466461181640625,0.4209526777267456,0.5466461181640625,False,False,
5203971,"[Movie] 영화 ‘신사: 악귀의 속삭임’…높아진 K-오컬트, 아쉬운 호러 장르",ENTITY,1,,,place_0020,행주산성 역사공원,PLACE,0.3547934293746948,0.31959667801856995,0.3547934293746948,,,False
5203971,"[Movie] 영화 ‘신사: 악귀의 속삭임’…높아진 K-오컬트, 아쉬운 호러 장르",ENTITY,2,,,place_0001,국립현대미술관,PLACE,0.34911423921585083,0.34284839034080505,0.34911423921585083,,,False
5203971,"[Movie] 영화 ‘신사: 악귀의 속삭임’…높아진 K-오컬트, 아쉬운 호러 장르",ENTITY,3,,,place_0012,선교장,PLACE,0.33483922481536865,0.4660515785217285,0.33483922481536865,,,False
5203971,"[Movie] 영화 ‘신사: 악귀의 속삭임’…높아진 K-오컬트, 아쉬운 호러 장르",ENTITY,4,,,event_0027,공룡세계엑스포,EVENT,0.3135988116264343,0.25277164578437805,0.3135988116264343,,,False
5203971,"[Movie] 영화 ‘신사: 악귀의 속삭임’…높아진 K-오컬트, 아쉬운 호러 장르",ENTITY,5,,,place_0005,삼사해상공원,PLACE,0.3080924153327942,0.36233794689178467,0.3080924153327942,,,False
5206657,[Issue Pick] 점점 열돔에 갇히는 지구…‘에어컨 설치’가 대선 공약이 되다!,ARTICLE,1,5210190,"[AI 기상캐스터] 서울, 첫 폭염중대경보… '서울 38℃'…서쪽 소나기",,,,0.6589690446853638,0.426030695438385,0.6589690446853638,False,False,
5206657,[Issue Pick] 점점 열돔에 갇히는 지구…‘에어컨 설치’가 대선 공약이 되다!,ARTICLE,2,5200771,[AI기상캐스터] 수도권 올해 첫 폭염특보..오늘 밤부터 전국 많은 비,,,,0.6226212978363037,0.4494052231311798,0.6226212978363037,False,False,
5206657,[Issue Pick] 점점 열돔에 갇히는 지구…‘에어컨 설치’가 대선 공약이 되다!,ARTICLE,3,5210310,[Health Recipe] 더위가 재난인 시대…폭염 시 생존법칙 ‘야외 활동’ 전면 중단해야,,,,0.6215882301330566,0.49300840497016907,0.6215882301330566,False,False,
5206657,[Issue Pick] 점점 열돔에 갇히는 지구…‘에어컨 설치’가 대선 공약이 되다!,ARTICLE,4,5209481,"[AI기상캐스터]전국적 극심한 폭염,열대야...경남 중심 폭염중대경보",,,,0.6162285208702087,0.4359208643436432,0.6162285208702087,False,False,
5206657,[Issue Pick] 점점 열돔에 갇히는 지구…‘에어컨 설치’가 대선 공약이 되다!,ARTICLE,5,5200114,[AI기상캐스터] 당분간 낮 더위 서울 33도…곳곳 소나기,,,,0.6093608736991882,0.41779443621635437,0.6093608736991882,False,False,
5206657,[Issue Pick] 점점 열돔에 갇히는 지구…‘에어컨 설치’가 대선 공약이 되다!,ENTITY,1,,,place_0024,국립등대박물관,PLACE,0.3985261917114258,0.32033997774124146,0.3985261917114258,,,False
5206657,[Issue Pick] 점점 열돔에 갇히는 지구…‘에어컨 설치’가 대선 공약이 되다!,ENTITY,2,,,event_0029,대한민국와인축제,EVENT,0.3854740858078003,0.2781940698623657,0.3854740858078003,,,False
5206657,[Issue Pick] 점점 열돔에 갇히는 지구…‘에어컨 설치’가 대선 공약이 되다!,ENTITY,3,,,place_0001,국립현대미술관,PLACE,0.37578916549682617,0.37235647439956665,0.37578916549682617,,,False
5206657,[Issue Pick] 점점 열돔에 갇히는 지구…‘에어컨 설치’가 대선 공약이 되다!,ENTITY,4,,,place_0009,진해해양공원,PLACE,0.36108502745628357,0.3997485935688019,0.36108502745628357,,,False
5206657,[Issue Pick] 점점 열돔에 갇히는 지구…‘에어컨 설치’가 대선 공약이 되다!,ENTITY,5,,,place_0021,오천그린광장,PLACE,0.3570686876773834,0.366969496011734,0.3570686876773834,,,False
5208149,[Travel] 담배와 비녀를 내어놓던 마음…느리게 흘러가는 강변의 하루 대구 달성 여행,ARTICLE,1,5203807,[Travel] 지리산 둘레길을 걸으며…내 안의 지리산을 맞이하다,,,,0.5929580330848694,0.4890457093715668,0.5929580330848694,False,False,
5208149,[Travel] 담배와 비녀를 내어놓던 마음…느리게 흘러가는 강변의 하루 대구 달성 여행,ARTICLE,2,5196469,[Travel] 춘향의 마을에서 보낸 봄날…전북 남원 여행,,,,0.570184051990509,0.48278433084487915,0.570184051990509,False,False,
5208149,[Travel] 담배와 비녀를 내어놓던 마음…느리게 흘러가는 강변의 하루 대구 달성 여행,ARTICLE,3,5187304,"[Travel] 섬진강을 따라, 봄의 한가운데로 ‘곡성~구례~하동’으로 이어지는 봄 여행",,,,0.5674216151237488,0.4485607147216797,0.5674216151237488,False,False,
5208149,[Travel] 담배와 비녀를 내어놓던 마음…느리게 흘러가는 강변의 하루 대구 달성 여행,ARTICLE,4,5169289,"[Travel] 인생은 끝없이 파도를 만드는 일과 같아서...겨울의 계절감, 경북 영덕 여행",,,,0.5537135601043701,0.49483296275138855,0.5537135601043701,False,False,
5208149,[Travel] 담배와 비녀를 내어놓던 마음…느리게 흘러가는 강변의 하루 대구 달성 여행,ARTICLE,5,5206796,"[Travel] 켜켜이 쌓인 시간의 섬, 강화도…전등사 처마 아래 매미 소리를 듣다",,,,0.5498161911964417,0.43556055426597595,0.5498161911964417,False,False,
5208149,[Travel] 담배와 비녀를 내어놓던 마음…느리게 흘러가는 강변의 하루 대구 달성 여행,ENTITY,1,,,place_0011,인흥마을,PLACE,0.586334228515625,0.3901643455028534,0.586334228515625,,,True
5208149,[Travel] 담배와 비녀를 내어놓던 마음…느리게 흘러가는 강변의 하루 대구 달성 여행,ENTITY,2,,,place_0020,행주산성 역사공원,PLACE,0.4674304723739624,0.402653306722641,0.4674304723739624,,,False
5208149,[Travel] 담배와 비녀를 내어놓던 마음…느리게 흘러가는 강변의 하루 대구 달성 여행,ENTITY,3,,,place_0007,완도수목원,PLACE,0.46391046047210693,0.370336651802063,0.46391046047210693,,,False
5208149,[Travel] 담배와 비녀를 내어놓던 마음…느리게 흘러가는 강변의 하루 대구 달성 여행,ENTITY,4,,,place_0009,진해해양공원,PLACE,0.4459833800792694,0.42908820509910583,0.4459833800792694,,,False
5208149,[Travel] 담배와 비녀를 내어놓던 마음…느리게 흘러가는 강변의 하루 대구 달성 여행,ENTITY,5,,,event_0027,공룡세계엑스포,EVENT,0.4250028133392334,0.34020382165908813,0.4250028133392334,,,False
5210942,[AI기상캐스터]'입추'에도 서울 폭염 절정 한낮39도…주말 동해안 중심 비,ARTICLE,1,5200114,[AI기상캐스터] 당분간 낮 더위 서울 33도…곳곳 소나기,,,,0.8475468754768372,0.6390767097473145,0.8475468754768372,False,False,
5210942,[AI기상캐스터]'입추'에도 서울 폭염 절정 한낮39도…주말 동해안 중심 비,ARTICLE,2,5202109,"[AI기상캐스터] 서쪽 중심 낮 더위, 서울29도...오후 한때 동쪽 소나기",,,,0.8363588452339172,0.6802043914794922,0.8363588452339172,False,False,
5210942,[AI기상캐스터]'입추'에도 서울 폭염 절정 한낮39도…주말 동해안 중심 비,ARTICLE,3,5210190,"[AI 기상캐스터] 서울, 첫 폭염중대경보… '서울 38℃'…서쪽 소나기",,,,0.8323048949241638,0.6501361131668091,0.8323048949241638,False,False,
5210942,[AI기상캐스터]'입추'에도 서울 폭염 절정 한낮39도…주말 동해안 중심 비,ARTICLE,4,5208709,"[AI기상캐스터] 전국적 극심한 폭염,열대야... 중부중심 소나기",,,,0.8239340782165527,0.6354987621307373,0.8239340782165527,False,False,
5210942,[AI기상캐스터]'입추'에도 서울 폭염 절정 한낮39도…주말 동해안 중심 비,ARTICLE,5,5202864,"[AI기상캐스터] 오늘(화) 수도권·충청 폭염특보, 오후 내륙 소나기",,,,0.8184432983398438,0.6152655482292175,0.8184432983398438,False,False,
5210942,[AI기상캐스터]'입추'에도 서울 폭염 절정 한낮39도…주말 동해안 중심 비,ENTITY,1,,,place_0024,국립등대박물관,PLACE,0.41604235768318176,0.3496686816215515,0.41604235768318176,,,False
5210942,[AI기상캐스터]'입추'에도 서울 폭염 절정 한낮39도…주말 동해안 중심 비,ENTITY,2,,,event_0026,양구 곰취축제,EVENT,0.3784629702568054,0.3277239203453064,0.3784629702568054,,,False
5210942,[AI기상캐스터]'입추'에도 서울 폭염 절정 한낮39도…주말 동해안 중심 비,ENTITY,3,,,place_0007,완도수목원,PLACE,0.3725796043872833,0.3753594756126404,0.3725796043872833,,,False
5210942,[AI기상캐스터]'입추'에도 서울 폭염 절정 한낮39도…주말 동해안 중심 비,ENTITY,4,,,place_0023,거제 저도,PLACE,0.37144219875335693,0.36706632375717163,0.37144219875335693,,,False
5210942,[AI기상캐스터]'입추'에도 서울 폭염 절정 한낮39도…주말 동해안 중심 비,ENTITY,5,,,event_0029,대한민국와인축제,EVENT,0.3694095015525818,0.30451399087905884,0.3694095015525818,,,False
