articleId,source,sourceArticleId,url,rawTitle,publishedAt,section,collectedAt,rawSha256,indexParserVersion,hasBracketLabel,has_bracket_label,raw_label,label_group,title_chars,title_token_count,hour,weekday,month,day_index,hour_bucket,title_length_bucket,raw_label_count
5182962,mbn,5182962,https://www.mbn.co.kr/news/life/5182962,[Health Recipe] 허리 통증 부르는 나쁜 자세들…편안하지만 해롭다,2026-03-20 15:08:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,True,True,Health Recipe,Health Recipe,42,9,15,금,2026-03,78,오후(12–17),중상,20
5182961,mbn,5182961,https://www.mbn.co.kr/news/life/5182961,"[Find Dining] 이 동네, 내가 제일 잘나가…수도권 근교 맛집 넘버원",2026-03-20 15:06:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,True,True,Find Dining,Find Dining,43,11,15,금,2026-03,78,오후(12–17),중상,24
5182739,mbn,5182739,https://www.mbn.co.kr/news/life/5182739,"""전립선약 '알파차단제', 녹내장 위험 50% 높인다""",2026-03-19 15:41:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,False,False,,라벨 없음,30,6,15,목,2026-03,77,오후(12–17),짧음,0
5182265,mbn,5182265,https://www.mbn.co.kr/news/life/5182265,[Consumer News] 두쫀쿠 이어 ‘봄동’에 꽂힌 MZ세대 …‘제철 코어’ 열풍 이유는?,2026-03-17 16:00:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,True,True,Consumer News,Consumer News,53,12,16,화,2026-03,75,오후(12–17),김,11
5182010,mbn,5182010,https://www.mbn.co.kr/news/life/5182010,"[Mind Note] 작아도 약한 것이 아니다, 사소한 것의 힘",2026-03-16 15:08:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,True,True,Mind Note,Mind Note,35,9,15,월,2026-03,74,오후(12–17),중하,7
5181817,mbn,5181817,https://www.mbn.co.kr/news/life/5181817,BTS 광화문 공연 D-6…인근 31개 빌딩 통제해 '꼼수 관람' 차단,2026-03-15 15:43:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,False,False,,라벨 없음,39,12,15,일,2026-03,73,오후(12–17),중하,0
5181555,mbn,5181555,https://www.mbn.co.kr/news/life/5181555,"""내 손안의 AI 세무 비서""…웹케시·세무법인 아성, 스마트 세무 서비스",2026-03-13 15:30:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,False,False,,라벨 없음,40,11,15,금,2026-03,71,오후(12–17),중하,0
5181551,mbn,5181551,https://www.mbn.co.kr/news/life/5181551,"MBN선셋마라톤, 프리즘·인스파이어와 숙박 연계 프로모션",2026-03-13 15:11:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,False,False,,라벨 없음,31,6,15,금,2026-03,71,오후(12–17),짧음,0
5181540,mbn,5181540,https://www.mbn.co.kr/news/life/5181540,[Find Dining] 돼지고기가 거기서 거기? 당신의 편견을 깰 서울의 ‘돈(豚) 맛집’,2026-03-13 14:06:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,True,True,Find Dining,Find Dining,51,11,14,금,2026-03,71,오후(12–17),김,24
5181539,mbn,5181539,https://www.mbn.co.kr/news/life/5181539,“소비자 꽁꽁 묶어두자”…구독 강화하는 커피업계 [Consumer News],2026-03-13 14:04:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,False,False,,라벨 없음,42,8,14,금,2026-03,71,오후(12–17),중상,0
5181537,mbn,5181537,https://www.mbn.co.kr/news/life/5181537,[Style] 서둘러야 하는 봄옷 준비…Ready to Spring Item,2026-03-13 14:02:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,True,True,Style,Style,42,9,14,금,2026-03,71,오후(12–17),중상,20
5181104,mbn,5181104,https://www.mbn.co.kr/news/life/5181104,'K-김의 화려한 외출'…반찬 넘어 세계인의 디저트 된 김 초콜릿,2026-03-11 18:00:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,False,False,,라벨 없음,36,11,18,수,2026-03,69,저녁(18–23),중하,0
5181055,mbn,5181055,https://www.mbn.co.kr/news/life/5181055,[Style] 세럼에 대한 우리의 기대 Looking for Perfect Serum,2026-03-11 15:24:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,True,True,Style,Style,47,9,15,수,2026-03,69,오후(12–17),김,20
5181054,mbn,5181054,https://www.mbn.co.kr/news/life/5181054,[Health Recipe] 특정 음식 당기면 몸에 관심을! ‘이유 있는’ 식욕,2026-03-11 15:20:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,True,True,Health Recipe,Health Recipe,44,10,15,수,2026-03,69,오후(12–17),중상,20
5180592,mbn,5180592,https://www.mbn.co.kr/news/life/5180592,"[Mind Note] 올해 나의 관계 추구미…‘그래, 그럴 수 있지’라는 심리적 연민",2026-03-09 17:24:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,True,True,Mind Note,Mind Note,47,13,17,월,2026-03,67,오후(12–17),김,7
5180566,mbn,5180566,https://www.mbn.co.kr/news/life/5180566,"심정지 환자 소생률 9.2%, 부산에 40% 넘는 병원 비결은?",2026-03-09 14:52:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,False,False,,라벨 없음,35,10,14,월,2026-03,67,오후(12–17),중하,0
5180346,mbn,5180346,https://www.mbn.co.kr/news/life/5180346,"한국, 대만에 패배로 WBC 8강 적신호…호주 이겨야 8강",2026-03-08 15:46:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,False,False,,라벨 없음,32,9,15,일,2026-03,66,오후(12–17),짧음,0
5180085,mbn,5180085,https://www.mbn.co.kr/news/life/5180085,"[Find Dining] 세대공감, 짜장면의 추억...좋은 사람과 가고픈 중식당",2026-03-06 16:18:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,True,True,Find Dining,Find Dining,44,9,16,금,2026-03,64,오후(12–17),중상,24
5179888,mbn,5179888,https://www.mbn.co.kr/news/life/5179888,"'독보적 아우라' 수지, 글로벌 헤어 브랜드 '츠바키' 새 얼굴 됐다",2026-03-05 20:34:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,False,False,,라벨 없음,38,10,20,목,2026-03,63,저녁(18–23),중하,0
5179887,mbn,5179887,https://www.mbn.co.kr/news/life/5179887,"""유튜브도 등급 매겨야"" 국민 75% 한목소리…영등위, 2025 실태조사 발표",2026-03-05 20:24:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,False,False,,라벨 없음,43,10,20,목,2026-03,63,저녁(18–23),중상,0
5179816,mbn,5179816,https://www.mbn.co.kr/news/life/5179816,[Style] 겨울에서 봄으로 환절기 클렌징...Gentle & Softly Cleansing,2026-03-05 16:56:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,True,True,Style,Style,52,8,16,목,2026-03,63,오후(12–17),김,20
5179275,mbn,5179275,https://www.mbn.co.kr/news/life/5179275,[Health Recipe] 얼굴 주름은 건강 비추는 거울,2026-03-03 17:00:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,True,True,Health Recipe,Health Recipe,32,7,17,화,2026-03,61,오후(12–17),짧음,20
5179259,mbn,5179259,https://www.mbn.co.kr/news/life/5179259,[Mind Note] 빛 드는 곳에 그림자가 있듯…긍정적 이면 속에 그림자가 있는 이유,2026-03-03 16:18:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,True,True,Mind Note,Mind Note,48,13,16,화,2026-03,61,오후(12–17),김,7
5179077,mbn,5179077,https://www.mbn.co.kr/news/life/5179077,"""365일 밤 10시까지 부산 금정구 지킨다""…더케이부산병원 개원",2026-03-03 08:09:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,False,False,,라벨 없음,36,8,8,화,2026-03,61,오전(6–11),중하,0
5178694,mbn,5178694,https://www.mbn.co.kr/news/life/5178694,블랙핑크 '데드라인' 발매 첫날 146만장 판매…32개국 아이튠즈 1위,2026-02-28 11:53:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,False,False,,라벨 없음,39,9,11,토,2026-02,58,오전(6–11),중하,0
5178665,mbn,5178665,https://www.mbn.co.kr/news/life/5178665,"경복궁, 3월 BTS 광화문 공연 앞두고 휴관 소식…""26만 인파 예상""",2026-02-28 09:44:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,False,False,,라벨 없음,40,11,9,토,2026-02,58,오전(6–11),중하,0
5178612,mbn,5178612,https://www.mbn.co.kr/news/life/5178612,MBN '천하제빵' 팝업 오픈…'심사위원 홀린 그 맛' 직접 먹는다,2026-02-27 17:56:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,False,False,,라벨 없음,37,10,17,금,2026-02,57,오후(12–17),중하,0
5178477,mbn,5178477,https://www.mbn.co.kr/news/life/5178477,지금 필요한 후끈하고 칼칼한 맛…. 심신을 부스팅하는 매콤 식당들 [Find Dining],2026-02-27 10:42:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,False,False,,라벨 없음,50,11,10,금,2026-02,57,오전(6–11),김,0
5177608,mbn,5177608,https://www.mbn.co.kr/news/life/5177608,MLS 연봉 2위 손흥민…LA에서 GV80 쿠페 운전 모습 화제,2026-02-24 10:04:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,False,False,,라벨 없음,35,10,10,화,2026-02,54,오전(6–11),중하,0
5177468,mbn,5177468,https://www.mbn.co.kr/news/life/5177468,"베터핑거, '상상이 현실이 되는 식탁' 공개 [서울리빙디자인페어]",2026-02-23 18:06:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,False,False,,라벨 없음,36,7,18,월,2026-02,53,저녁(18–23),중하,0
5176947,mbn,5176947,https://www.mbn.co.kr/news/life/5176947,"데켓, 집에서도 파인다이닝…셰프의 기준을 제안하다 [서울리빙디자인페어]",2026-02-20 19:32:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,False,False,,라벨 없음,39,7,19,금,2026-02,50,저녁(18–23),중하,0
5176853,mbn,5176853,https://www.mbn.co.kr/news/life/5176853,"한국도자기, 83년 헤리티지에 감각을 입히다 [서울리빙디자인페어]",2026-02-20 15:09:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,False,False,,라벨 없음,36,6,15,금,2026-02,50,오후(12–17),중하,0
5176848,mbn,5176848,https://www.mbn.co.kr/news/life/5176848,"구정마루, '로망을 만드는 사람들' 전시…체험형 콘텐츠 운영 [서울리빙디자인페어]",2026-02-20 14:45:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,False,False,,라벨 없음,45,9,14,금,2026-02,50,오후(12–17),중상,0
5176835,mbn,5176835,https://www.mbn.co.kr/news/life/5176835,코엑스에서 만나는 덴마크 리빙 디자인의 정수 [서울리빙디자인페어],2026-02-20 14:22:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,False,False,,라벨 없음,36,7,14,금,2026-02,50,오후(12–17),중하,0
5176812,mbn,5176812,https://www.mbn.co.kr/news/life/5176812,“Better Brown”…지겨운 겨울옷 색과 소재 바꿔보기 [Style],2026-02-20 13:00:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,False,False,,라벨 없음,41,8,13,금,2026-02,50,오후(12–17),중상,0
5176688,mbn,5176688,https://www.mbn.co.kr/news/life/5176688,"핀카, '사랑이 가득 채워진 세계' 컨셉 부스 공개 [서울리빙디자인페어]",2026-02-19 22:06:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,False,False,,라벨 없음,40,9,22,목,2026-02,49,저녁(18–23),중하,0
5176686,mbn,5176686,https://www.mbn.co.kr/news/life/5176686,"웜그레이테일X한국도자기, '협업 테이블웨어' 공개 [서울리빙디자인페어]",2026-02-19 21:17:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,False,False,,라벨 없음,39,5,21,목,2026-02,49,저녁(18–23),중하,0
5176685,mbn,5176685,https://www.mbn.co.kr/news/life/5176685,"장미맨숀, 가구부터 굿즈까지…빈티지 감성 공간 선보여 [서울리빙디자인페어]",2026-02-19 20:55:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,False,False,,라벨 없음,41,8,20,목,2026-02,49,저녁(18–23),중상,0
5176581,mbn,5176581,https://www.mbn.co.kr/news/life/5176581,[Health Recipe] 새해부터 ‘숨’ 잘 쉬세요! 산소가 건강 좌우한다,2026-02-19 15:10:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,True,True,Health Recipe,Health Recipe,43,9,15,목,2026-02,49,오후(12–17),중상,20
5176386,mbn,5176386,https://www.mbn.co.kr/news/life/5176386,"연휴 끝, 첫 출근길 옷차림 든든히…내일 아침 -8도",2026-02-18 18:01:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,False,False,,라벨 없음,29,9,18,수,2026-02,48,저녁(18–23),짧음,0
5176008,mbn,5176008,https://www.mbn.co.kr/news/life/5176008,"기상청 ""경기 연천 북북동쪽서 규모 3.0 지진 발생""",2026-02-15 05:31:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,False,False,,라벨 없음,30,9,5,일,2026-02,45,새벽(0–5),짧음,0
5175921,mbn,5175921,https://www.mbn.co.kr/news/life/5175921,"'완전체' BTS, 컴백 앞두고 패션지 표지 모델…""팀이 우리의 정체성""",2026-02-14 10:48:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,False,False,,라벨 없음,40,10,10,토,2026-02,44,오전(6–11),중하,0
5175787,mbn,5175787,https://www.mbn.co.kr/news/life/5175787,"""변화의 시대, 가치를 디자인하다""…'2026 리빙트렌드세미나' 개최 [서울리빙디자인페어]",2026-02-13 15:27:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,False,False,,라벨 없음,50,8,15,금,2026-02,43,오후(12–17),김,0
5175708,mbn,5175708,https://www.mbn.co.kr/news/life/5175708,"이승기·이다인 부부, 첫딸 얻은 지 2년 만에…""둘째 5개월 차""",2026-02-13 10:04:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,False,False,,라벨 없음,36,11,10,금,2026-02,43,오전(6–11),중하,0
5175631,mbn,5175631,https://www.mbn.co.kr/news/life/5175631,오늘 낮 기온 7∼16도…미세먼지 농도는 '나쁨'∼'보통',2026-02-13 05:49:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,False,False,,라벨 없음,32,9,5,금,2026-02,43,새벽(0–5),짧음,0
5175561,mbn,5175561,https://www.mbn.co.kr/news/life/5175561,[Style] 겨울 건조 잡는 입체 메이크업 Blusher & Highlighter,2026-02-12 17:44:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,True,True,Style,Style,46,8,17,목,2026-02,42,오후(12–17),김,20
5175560,mbn,5175560,https://www.mbn.co.kr/news/life/5175560,[Find Dining] 로맨틱한 밸런타인데이를 위한 선택…설렘을 채우는 미식 데이트 코스,2026-02-12 17:42:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,True,True,Find Dining,Find Dining,50,11,17,목,2026-02,42,오후(12–17),김,24
5175450,mbn,5175450,https://www.mbn.co.kr/news/life/5175450,"""제로음료 너무 믿지 마세요""…'뇌졸중 위험 증가' 연구결과 화제",2026-02-12 11:32:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,False,False,,라벨 없음,36,9,11,목,2026-02,42,오전(6–11),중하,0
5175290,mbn,5175290,https://www.mbn.co.kr/news/life/5175290,[Consumer News] 스벅부터 투썸까지 커피업계도 ‘두쫀쿠’ 열풍 탑승,2026-02-11 18:44:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,True,True,Consumer News,Consumer News,43,8,18,수,2026-02,41,저녁(18–23),중상,11
5174978,mbn,5174978,https://www.mbn.co.kr/news/life/5174978,[Health Recipe] 어둠 속 휴대폰 망막 태우기? 어둠과 상극인 휴대폰,2026-02-10 17:14:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,True,True,Health Recipe,Health Recipe,44,10,17,화,2026-02,40,오후(12–17),중상,20
5174954,mbn,5174954,https://www.mbn.co.kr/news/life/5174954,“미리 준비하는 설날이 알차다” 2026 설 연휴를 위한 실속 가이드,2026-02-10 16:24:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,False,False,,라벨 없음,38,10,16,화,2026-02,40,오후(12–17),중하,0
5174937,mbn,5174937,https://www.mbn.co.kr/news/life/5174937,"창덕궁, 낡은 한옥 그리고 골목의 위스키 바…안국동 미식 노마드 [Find Dining]",2026-02-10 16:00:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,False,False,,라벨 없음,49,12,16,화,2026-02,40,오후(12–17),김,0
5174699,mbn,5174699,https://www.mbn.co.kr/news/life/5174699,[Mind Note] 나만의 만트라 명상법…. 관계에도 만트라 명상처럼 주문을 외우다 “퉁쳐!”,2026-02-09 17:00:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,True,True,Mind Note,Mind Note,53,11,17,월,2026-02,39,오후(12–17),김,7
5173422,mbn,5173422,https://www.mbn.co.kr/news/life/5173422,[Style] “Brightening Eyes” 깨끗하고 탄탄한 눈매를 바라다,2026-02-03 17:20:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,True,True,Style,Style,43,7,17,화,2026-02,33,오후(12–17),중상,20
5173421,mbn,5173421,https://www.mbn.co.kr/news/life/5173421,[Find Dining] 제주 동네 맛집…관광객보다 현지인이 더 많은 곳은 어디?,2026-02-03 17:18:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,True,True,Find Dining,Find Dining,45,11,17,화,2026-02,33,오후(12–17),중상,24
5173416,mbn,5173416,https://www.mbn.co.kr/news/life/5173416,"[Health Recipe] 생애 주기별 단백질 섭취 전략 ‘많이’ 말고, ‘잘’ 먹자!",2026-02-03 17:04:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,True,True,Health Recipe,Health Recipe,49,11,17,화,2026-02,33,오후(12–17),김,20
5173153,mbn,5173153,https://www.mbn.co.kr/news/life/5173153,"생각과 다투지 말고, 몸을 쓰는 행동을 하자! [Mind Note]",2026-02-02 19:02:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,False,False,,라벨 없음,37,9,19,월,2026-02,32,저녁(18–23),중하,0
5172564,mbn,5172564,https://www.mbn.co.kr/news/life/5172564,"'배터리 과열 추정 화재' 스벅 프리퀀시 가습기, 전량 리콜",2026-01-30 14:12:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,False,False,,라벨 없음,33,9,14,금,2026-01,29,오후(12–17),짧음,0
5172539,mbn,5172539,https://www.mbn.co.kr/news/life/5172539,[Consumer News] ‘60만 원’ 설 상차림 세트 나왔다…최고급 호텔 차례상 화제,2026-01-30 11:50:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,True,True,Consumer News,Consumer News,50,12,11,금,2026-01,29,오전(6–11),김,11
5171882,mbn,5171882,https://www.mbn.co.kr/news/life/5171882,깨끗한나라-런콥컴퍼니 업무협약…러닝 활동 위생·케어 확대,2026-01-28 10:14:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,False,False,,라벨 없음,31,8,10,수,2026-01,27,오전(6–11),짧음,0
5171749,mbn,5171749,https://www.mbn.co.kr/news/life/5171749,[Style] “자연스럽고 선명하게” Color Protect Lip,2026-01-27 17:28:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,True,True,Style,Style,38,6,17,화,2026-01,26,오후(12–17),중하,20
5171735,mbn,5171735,https://www.mbn.co.kr/news/life/5171735,[Health Recipe] 덜 먹으면 덜 늙는다…세포 회춘 ‘오토파지(Autophagy)’,2026-01-27 17:18:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,True,True,Health Recipe,Health Recipe,51,10,17,화,2026-01,26,오후(12–17),김,20
5171700,mbn,5171700,https://www.mbn.co.kr/news/life/5171700,"‘2026 MBN 선셋마라톤’, 접수 하루 만에 마감…뜨거운 열기",2026-01-27 16:24:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,False,False,,라벨 없음,36,9,16,화,2026-01,26,오후(12–17),중하,0
5171442,mbn,5171442,https://www.mbn.co.kr/news/life/5171442,[Mind Note] 새해의 다짐…‘나’에게도 더 관대해지길,2026-01-26 16:52:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,True,True,Mind Note,Mind Note,33,8,16,월,2026-01,25,오후(12–17),짧음,7
5171436,mbn,5171436,https://www.mbn.co.kr/news/life/5171436,[Find Dining] 한기(寒氣)를 잠재우는 힘…겨울의 정점을 버티는 보양식,2026-01-26 16:44:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,True,True,Find Dining,Find Dining,44,10,16,월,2026-01,25,오후(12–17),중상,24
5171426,mbn,5171426,https://www.mbn.co.kr/news/life/5171426,"""일급 480만 원 응급의학과 전문의 모십니다""…지역 종합병원 '직격탄'",2026-01-26 16:16:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,False,False,,라벨 없음,40,9,16,월,2026-01,25,오후(12–17),중하,0
5171298,mbn,5171298,https://www.mbn.co.kr/news/life/5171298,"""노을 보며 도심을 달린다""…'선셋마라톤' 접수 시작",2026-01-26 09:32:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,False,False,,라벨 없음,29,7,9,월,2026-01,25,오전(6–11),짧음,0
5170846,mbn,5170846,https://www.mbn.co.kr/news/life/5170846,[Find Dining] 모두 불 앞으로 모여~ 한겨울 고기 맛집,2026-01-23 11:00:00,life,2026-08-07T11:36:03.588875+00:00,b76ecb2a26a69bba8f963ab44b39e229802ce9ea0cda182413cedd065a123c5a,mbn_index_parser@1,True,True,Find Dining,Find Dining,36,9,11,금,2026-01,22,오전(6–11),중하,24
